uuid,Keywords,label
776,Image Processing; Multifractal Analysis,0
777,Stochastic Models; Painting Styles,0
778,Arts Studios; Visual Arts; Indoor Dust; Tertiary Institutions; Southern Nigeria,1
779,Hierarchical Transformer; Face Reconstruction; Computer Vision,0
780,Sparse Flexible; Machine Learning; State-Of-The-Art Methods; Constructing Sparse; Flexible Designs,0
781,Moving Toes; Toes Syndrome,1
782,Joint Learning; Intent Classification; Slot Filling; Spoken Language; Language Understanding,0
783,Estrogen Receptor; Selective Estrogen; Health Initiative; Receptor Modulators; Hormone Therapy,1
784,Drug Development; Drug Screening; Drug Sensing,1
785,Hematologic Malignancies; Circulating Mtdna,1
786,Deep Learning; Gramian Angular; Series Data; Time Series; Classification Performance,0
787,Facial Image; Adaptive Geometric; Geometric Features,0
788,Flood Image; Image Classification; Uncertainty Offset; Offset Lambda; Natural Disasters,0
789,Vessel Centerline; Centerline Detection; Centerline Extraction,0
790,Cell Surface; Ylmy Motif; Newcastle Disease; Disease Virus; Cytoplasmic Tail,1
791,Grid Storage,0
792,Dissimilarity Matrix; Matrix Estimation; Inheritance Relationship; Phylogeny Tree; Relationship Correction,0
793,Care Units; Perinatal Mental; Mental Health; Health Care; Maternity Care,1
794,Complete Plastid; Woody Vine; Plastid Genome; Piper Kadsura,1
795,Stripe Noise; Real Data; Stripe Removal; Paired Training; Hierarchical Feature,0
796,A; B,0
797,Water Quality; Quality Monitoring; Presented Study; Monitoring Network,1
798,Non-Uniform Motion; Motion Blur; Video Frames; Proposed Method; Motion Model,0
799,Selected Depends; Ansi/Ieee Device,0
800,Binary Radiotherapy,1
801,Petroleum Industry; Remote Sensing; Environmental Monitoring; Petroleum Exploration,0
802,Polymer Electrolytes; Dendrite Growth; Janus Structure; Porosity-Gradient Janus; Sodium Metal,1
803,Congenital Malformations; Increased Risk; Entire Pregnancy; Specific Malformations; Circulatory System,1
804,Humid Phase; Saudi Arabia; Animal Species; Holocene Humid,0
805,Serum 25Ohd; Calcaneal Stiffness; Japanese Adolescents; 25Ohd Concentrations; Healthy Adolescents,1
806,Deformable Surface; Surface Tracking,0
807,Host Images; Secret Data; Proposed Scheme; Code Division; Division Multiplexing,0
808,Cloud Computing; Security Slas,0
809,Target Domain; Knowledge Distillation; Domain Shift; Target Domains; Multiple Target,0
810,Source Domains; Low-Rank Representation; Target Domain; Spectrum Disorder; Multi-Site Fmri,1
811,Visual Dictionary; Tracking Algorithm; Structured Visual,0
812,Host Immunity; Alveolar Echinococcosis; Echinococcus Multilocularis; Immune Response,1
813,Global Routing; Routing Algorithm; State-Of-The-Art Global; Global Routers,0
814,Racialized Multilingual; Multilingual Learners; Embodied Expression; Mathematical Ideas,1
815,Semantic Segmentation; Adversarial Learning; Lookahead Adversarial; Segmentation Models; Stability Issues,0
816,Convolutional Layers; Video Action; Action Recognition; Deep Convnets; Trajectory Pooling,0
817,A; B,1
818,Virtual Assistants; Current State,0
819,Data Augmentation; Domain-Adaptive Augmentation; Augmentation Method,0
820,A; B,0
821,Adaptive Weighted,0
822,Chronic Pyelonephritis; Experimental Chronic; Protective Role; Chronic Infection; Mice Exhibited,1
823,Survey Study; Subjective Survey; Trust Management,0
824,Carbon Dots; Hydrothermal Synthesis; Clove Bud-Derived; Bud-Derived Carbon,1
825,Artificial Neuron; Sigmoid Function; Hyperbolic Tangent,0
826,Drought Stress; Pgpr Inoculation; Pgpr Effect; Well-Watered Conditions,1
827,Cultural Heritage,0
828,Tdp-43 Proteinopathy; Cognitively Normal; Higher Prevalence; Multiethnic Sample; Normal Elderly,1
829,Satellite Videos; Background Modeling; Moving Object; Object Detection; Matrix Decomposition,0
830,Morphological Filtering; Graph Signals; Graph Signal; Multi-Layer Decomposition; Editing Applications,0
831,Marine Structures; Structural Health; Present Paper; Paper Aims; Health Monitoring,0
832,Networking Paradigm,0
833,Notch1 C.7541-7542Delct; C.7541-7542Delct Mutation; High-Resolution Melting; Sanger Sequencing; Direct Sanger,1
834,Similarity Learning,0
835,Shell Sampling; Sampling Schemes; Multiple Shell; Sampling Scheme; Angular Separation,1
836,Supervised Hashing; Hashing Approaches; Online Supervised; Image Retrieval,0
837,Edge Detection; Dynamic Mode; False Edge; Sparse Features; Mode Decomposition,0
838,Embryonic-Extraembryonic Interface; Mouse Allantois; Visceral Endoderm; Primitive Streak,1
839,Thermal Storage; Demand-Side Management,0
840,Feature Matching; Deep Learning; Remote Sensing; Local Structure,0
841,Microvesicle-Inspired Oxygen-Delivering; Tumor Stroma; Antitumor Immunity; Suppressive Immune; Tumor Oxygenation,1
842,Automating Design; Intelligent Human-Machine; Human-Machine Integration; Human-Machine Integrated; Design Paradigm,0
843,Carbon Emissions; Neural Network; Carbon Dioxide; Carbon Emission; Dioxide Emissions,0
844,Kinship Verification; Pyramid Multi-Level; Face Descriptor,0
845,Tertiary-Care Hospital; Treatment-Seeking Behaviour; Family Support; Perceptions Regarding; Hiv/Aids Patients,0
846,Chs3/Csa1 Pairs; Cell-Death Regulatory; Regulatory Modes,1
847,Graph Neural; Neural Networks; Reservoir Graph; Multiresolution Reservoir; Neural Network,0
848,Neural Network; Bangla Language; Testing Accuracy; Deep Neural; Reading Comprehensions,0
849,Congenital Heart; Refractory Chylothoraces; Pediatric Patients; Systematic Review; Treatment Efficacy,1
850,Reynolds Numbers; Mixing Times; Different Mixing; Mixing Models; Pressure Drops,0
851,Circadian Desynchronization; Aging Profile; Desynchronized Young; Young Rats; Grass Rats,1
852,Coastal Areas; Mekong Delta; Level Rise; Low-Lying Coastal; Vietnamese Mekong,1
853,Mobility Prediction; Living Habits; Hidden Markov; Markov Model; User Groups,0
854,Ensemble Selection; Computational Cost; Credit Scoring; Predictive Accuracy; Base Models,0
855,Patent Foramen; Foramen Ovale,1
856,Packet Classification; State-Of-The-Art Algorithms,0
857,Video Coding; User Studies; State-Of-The-Art Methods; Constant Luminance; Coding Pipelines,0
858,Attention Prediction; Driver Attention; Long-Range Dependencies,0
859,N-Hydroxy Pipecolic; Uv-C Treatment; Leaf Infiltration; Pipecolic Acid,1
860,Deep Learning; Bi-Ventricular Segmentation; Learning Approach; Atlas Propagation,1
861,Confidence Calibration; Uncertainty Estimation; Medical Image; Image Segmentation; Predictive Uncertainty,1
862,Random Subspace; Fmri Classification,1
863,Medical Image; Image Registration; Neural Network; Deformation Field,1
864,Ovarian Cancer; Advanced Ovarian; Newly Diagnosed; Cancer Patients; Testing Alone,1
865,Colony Formation; Formation Assay,1
866,Cell Culture; Mental Illness-Associated; Induced Neuronal; Chromosomal Abnormalities; Illness-Associated Chromosomal,1
867,Rdhei Method; Hierarchical Embedding; Proposed Rdhei; Reversible Data; Prediction Errors,0
868,Single Board; Board Computers,0
869,Imaging Phenotype; Overall Survival; Tumor Genotype; Tumor Genotype-Related; Genotype-Related Features,1
870,A; B,0
871,Random Cascaded-Regression; Robust Facial; Facial Landmark; Landmark Detection; Cascaded-Regression Copse,0
872,Random Predistribution; Wireless Sensor; Sensor Networks,0
873,A; B,1
874,Response Time; Safety Instrumentation; Evaluation Methodology; Nuclear Safety; Nuclear Power,0
875,Milk Protein; Ketogenic Diet; Protein Allergy; Oral Desensitization,1
876,Pass Transistor; Series Feedback; Enhancement Schemes; Best Compromise,0
877,Muscle Wasting; Muscle Mass; Myosin Heavy; Heavy Chain; C2C12 Myotubes,1
878,Radio Sensing; Sensing Using,0
879,Small-Cell Lung; Sclc Cells; Lung Cancer; Parp Inhibitors,1
880,Acoustic Backscatter; Deep-Sea Octocoral; Primary Production; Feeding Activity; Current Speed,1
881,Remote Sensing; Sensing Images; Deep Learning; Object Detection; Learning Models,0
882,On-Site Monitoring; Colorimetric Yellow; Sensor Exhibited,1
883,Low-Resolution Patch; Patch Pairs; Cluster Dictionary; Sparse Representation; Reconstruction Stage,0
884,Upper Back; Elastofibroma Dorsi,1
885,Hyperparameter Optimization; On-The-Fly Learning; Validation Accuracy; State-Of-The-Art Hyperparameter; Optimization Algorithms,0
886,Gallery Problem; Overlapping Visibility; Visibility Regions,0
887,Singular Value; Histogram Equalization; Satellite Image; State-Of-The-Art Techniques; Contrast Enhancement,0
888,Routing Protocol,0
889,Image Sensor,0
890,Biometric Systems; Different Biometric; Linear Classifier; Genetic Programming,0
891,Reinforcement Learning; Sim-To-Real Transfer; Bioinspired Robots; Four Groups; Robot Control,0
892,Allergic Asthma; Adult Patients; Omalizumab Treatment; Long-Term Effectiveness; Inadequately Controlled,1
893,Unconstrained Indoor; Indoor Environments; Optical Tracking; Position Estimation,0
894,Vulvar Basal; Basal Cell; Cell Carcinoma; Micrographic Surgery,1
895,Needle Tract; Percutaneous Biopsy; Tract Seeding; Technical Considerations; Current Controversies,1
896,Transfer Learning; Diabetic Retinopathy,1
897,Radiation Exposure; Explanted Liver; Dose Limits; Occupational Dose; Safety Gloves,1
898,Unknown Ratings; Collaborative Filtering; Ranking-Based Prior; Unknown Items; Explicit Feedback,0
899,Event Detection; Deep Learning; Learning Methods; Unsupervised Two-Path; Neural Network,1
900,Alternaria Alternata; Leaf Spot; First Report; Sterile Water; Symptomatic Leaves,1
901,A; B,1
902,Satellite Data; Mangrove Cover; Health Status; Change Analysis; Google Earth,1
903,Capsule Networks; Capsule Network; Embedded Capsule; Fast Embedded; Deep Capsule,0
904,Visual Histories,0
905,Polyglutamine Expansion; Protein Aggregation; Molecular Mobility,1
906,Medical Image; Image Segmentation; Context Encoder; Optic Disc; Encoder Network,1
907,Quadrature Filter; Symmetry Filter,1
908,Advanced Microscopy; Microscopy Analyses,0
909,Yeast Biocapsules; Wort Fermentation; Immobilized Cell; Indian Pale; Alginate Beads,1
910,Light Design; Educational Process; Russian Design; Artistic Design,0
911,Milk Feeds; Protease Activity; Human Milk; Allergen Content; Preterm Population,1
912,A; B,1
913,Rock Shelters; Wasp Nests; Nest Samples; Radiocarbon Dating; Wasp Nest,0
914,Based Recommendation; Item Vectors; Action Vectors; User Space; Deep Learning,0
915,Negative Label; Negative Labels; Label Information,0
916,Hydrothermal Treatment; Chitosan-Polygalacturonic Acid; Polyelectrolyte Complex; Cell Adhesion; Fibrous Scaffolds,1
917,Digital Camera; Camera Identification; State-Of-The-Art Algorithm; Denoising Filter; Wavelet-Based Denoising,0
918,Smartphone Processor; Optimization Techniques; Processor Operations; Current State-Of-The-Art; Energy-Performance Trade-Off,0
919,Graph Convolutional; Spectral Graph; Convolutional Neural; Neural Networks; Graph Laplacian,0
920,Functional Feature; Engineering Specification-Based; Reference Design; Similar Design; Specification-Based Reference,0
921,Deep Learning; Music Production; Production Industry; Sustainable Development; Learning Technology,0
922,Frequency Noise,0
923,Ecological Environment; Environmental Behaviour; Social Development; Environment Integrated,0
924,Counting Stroop; Functional Magnetic; Magnetic Resonance; Resonance Imaging; Drug-Naive Children,1
925,Image Registration,0
926,Pelvic Kidney; Robot-Assisted Laparoscopic; Fluorescent Near-Infrared; Rectal Cancer; Cancer Patient,1
927,Acute Ischemic; Ischemic Stroke,1
928,Mood Disorders; Without Catatonia; Symptom Profile,1
929,Redundant Structure; Non-Dominated Sorting; Sorting Genetic; Genetic Algorithm; System Unavailability,1
930,Travel Preferences; Destination Prediction; Individual Travel; Spatial Features; Deep Learning,0
931,Pre-Rrna Processing; Ribosome Assembly; Ribonucleases Involved,1
932,Mixed Data; Adaptive Resonance; Resonance Theory; Theory Network; Binary Data,0
933,Vessel Segmentation; Dynamic-Channel Graph; Graph Convolutional; Convolutional Network; Edge Enhancement,1
934,Teaching Platform; Interactive Teaching; Remote Interactive,0
935,Network Meta-Analysis; Bayesian Network; Treatment Effects; Relative Treatment,1
936,Dielectric Constant,1
937,Material Removal; Surface Generation; Molecular Dynamics; Removal Process; Consider Fluids,0
938,Gastric Cancer,1
939,Contextual Deconvolution; Contextual Modules; Deconvolution Network; Contextual Module; Spatial Dimensions,0
940,Sinonasal Teratocarcinosarcoma; Intracranial Extension; Paranasal Sinuses,1
941,Structural Similarity; Index Measure; State-Of-The-Art Techniques; Similarity Index,0
942,Reinjury Following; Following Aclr; Primary Anterior; Anterior Cruciate; Cruciate Ligament,1
943,Oxidative Stress; Skin Lightness; Using Ultraweak; Human Skin; Photon Emission,1
944,Deep Learning; Spatiotemporal Deep; 2D-Rgb-Camera-Based Gait; Gait Cycle; Learning Approach,0
945,Face Biometric; Biometric Systems; Biometric Authentication; Using State-Of-The-Art; Multimodal Biometric,0
946,Groundwater Discharge,1
947,Mechanosensory Feedback; Head Movements; Feedback Loops; Nested Feedback; Visual Feedback,1
948,Pediatric Bone; Attention Mechanism; Weak Annotation; Discriminative Rois; Rois Annotations,1
949,Nearest Neighbor; Neighbor Regression; Time-Aware Multivariate; Regression Methods; Traffic Flow,0
950,Attention Network; Default Mode; Dorsal Attention; Ventral Attention; Connectivity Within,1
951,Video Captioning; Global-Local Representation; State-Of-The-Art Methods; Different Video,0
952,Cerebrovascular Segmentation; Generative Consistency; Unlabeled Data; Proposed Model,1
953,Salient Edges; Image Deblurring; Salient Structures; Smoothing-Enhancing Regularizer; Blind Image,0
954,Achievable Cost/Delay; Transportation Cost; Cost/Delay Tradeoffs; Cost/Delay Curve; Mobile Wireless,0
955,Saline-Alkali Soil; Phenolic Substances; Average Content; Organic Acids; Physicochemical Properties,1
956,Cu-Mn Oxides; Micro-Coordination Environment; Electron Transfer; Catalytic Ozonation,1
957,Binarized Neural; Neural Networks,0
958,Swarm Algorithm; Optimization Problems; Dolphin Swarm; Chaotic Maps; Solving High-Dimensional,0
959,Weathering Processes; Golden Gate; Gate Reserve; Rock Shelters; South Africa,0
960,Imaging Equipment; Medical Imaging; Seismic Performance,1
961,Stare Dataset; State-Of-The-Art Methods; Aria Dataset; Image Variation; Optic Disc,0
962,Residual Encoder-Decoder; Convolutional Neural; Neural Network; Encoder-Decoder Convolutional,1
963,Adipose Tissue; Single-Cell Transcriptomics,1
964,Plant Growth; Tree Species; Root Colonization; Fungal Inoculation; Growth Promotion,1
965,Following Heart; Heart Transplant; Clinical Trials; Composite Endpoint; Peripheral Blood,1
966,Solar Cells,0
967,Diabetes Insipidus; Hypopituitarism Enea; Enea Rare; Rare Observational; Central Diabetes,1
968,Convolutional Features; Cascade Correlation; Correlation Tracking; State-Of-The-Art Trackers; Feature Integration,0
969,A; B,0
970,Mathematical Word; Word Problem-Solving; Word Problems; Numeric Information; Template-Based Multitask,0
971,Image Compression; Discrete Cosine; Cosine Transform,0
972,Cbct Images; Streaking Artifacts; Phase-Resolved Image,1
973,Vehicle Detection; Remote Sensing; Sensing Images; Multiscale Feature; Feature Fusion,0
974,Coding Standard; Compression Efficiency; Image Acquisition; Acquisition Devices,0
975,Stroke Volume; Cardiac Output; Right Ventricular,1
976,Graph Partitioning; Trajectory Analysis; Spatial Graph; Temporal Graph; Graph Matching,0
977,Dolenjska Hallstatt,1
978,Food Security; Across Africa; Security Across; Flood Events,1
979,Physical Activity; Teacher Training,0
980,Landmark Points; Non-Convex Minimization; Minimization Task; Bi-Linear Modeling,1
981,Glass Beads; Axial Mixing; Granular Mixing; Axis Rotation; Rotates Around,0
982,Memory Design; Capsnet Model; Accelerator Executing; Capsnets Inference,0
983,Dmft Score; Main Meals; Dental Health; Nutritional Quality,1
984,Neural Network,0
985,High-Calorie Diet; Lachnospiraceae Genera; Blood Pressure; High-Density Lipoprotein; Potential Medium,1
986,Socio-Technical Energy; Scenario Construction; Energy Scenario; Energy Research,0
987,Pattern Matching; Verifiable Pattern; Public Verifiability; Proposed Scheme; Textual Data,0
988,Residual Networks; Residual Mapping; State-Of-The-Art Results; Optimization Ability; Original Residual,0
989,Protein-Protein Interactions,1
990,Model Colony; Base Tracker; Corrupted Samples,0
991,Asl/Sx Series; Numerical Algorithms; Mathematical Libraries; Series Mathematical,0
992,Rockfall Event; Underlying Sediment; Great Gallery,0
993,Clinical Trials; Clinical Trial; Medical Device; Device Clinical; Quality Control,1
994,Apical Junctional; Junctional Complex; Corneal Cold; Cold Storage; Endothelial Apical,1
995,Mutual Information; Class-Specific Maximization; Gesture Recognition; End-To-End System; Submodular Method,0
996,Ischemic Heart; Feature Selection; Squirrel Search; Heart Disease; Search Optimization,0
997,Intensive Study,1
998,Metastasis Prediction; Ensemble Machine; Risk Stratification; Gene/Protein Expression; Machine Learning-Based,1
999,Relation Prototypes; Proposed Framework; Zero-Shot Model; Zero-Shot Learning; Linguistic Models,1
1000,Inner Product; Area Cost; Design Method; Stochastic Computing; Accuracy Performance,0
1001,Neural Networks; Image Acquisition; Steel Billets; Ground Steel; Photometric Stereo,0
1002,Coal Mining; South Africa; Environmental Sustainability; Ecological Footprint; Institutional Quality,1
1003,Resistant Oysters; Rising Temperature; Susceptible Oysters; Host-Microbiota Interactions; Symbiotic Microbiota,1
1004,Real Samples; Quantum Dots; Graphene Quantum; Selective Detection; Front-Face Fluorescence,1
1005,Radiation Necrosis; Using Proton; Brain Radiation; Brain Necrosis,1
1006,Reverberant Room; Room Environments; Highly Reverberant; Neural Networks; Monaural Source,0
1007,Proposed Method; Brain Topology; Brain Networks; Brain Diseases; Brain Regions,1
1008,Psychomotor Performance; Human Movement; Karate Combats; Computer Vision; Modeling Psychomotor,0
1009,Polyp Segmentation; Manifold Mixup; Confidence-Guided Manifold; Imbalance Problems; Class Imbalance,1
1010,Fresco Paintings; Temperature Sensors; Preventive Conservation,0
1011,Sign Detection; Traffic Sign; Object Detection; Tversky Loss; Loss Function,0
1012,Translucent Structures; Pushkin State; State Museum; Fine Arts; Historical Translucent,0
1013,Eastern Africa; Hominin Evolution,1
1014,Graphitic Carbon; Carbon Nitride; Biological Concern; Volatile Organic; Toxic Gases,1
1015,Pediatric Patients; Moderate-To-Severe Asthma,1
1016,Power Computations; Power Computation; Chip Area; Architecture Design; Design Methodology,0
1017,Proposed Solvers; Minimal Solvers; Local Features,0
1018,Heterogeneous Computing; Particle Swarm; Swarm Algorithm; Computing Systems; Computing System,0
1019,Wave Propagation; Salient Symmetries,0
1020,Mean Supervector; Proposed Method; Matrix Factorization,0
1021,Vehicle Headlight; Proposed Method; Night Scenes; Traffic Surveillance; State-Of-The-Art Methods,0
1022,Severe Asthma; Asthma Control; Small Airways; Biological Therapies; Small Airway,1
1023,Second-Generation Assay; Xpress Assays; Gene Target; Oligonucleotide Chemistry; Target Failure,1
1024,Feature Selection; Brain Storm; Storm Optimization; Binary Brain,0
1025,A; B,0
1026,Affective Speech; Recent Advances; Speech Synthesis; Deep Learning,0
1027,Thermal Impedance; Thermal Behaviour,0
1028,A; B,1
1029,Cardiogenic Shock; Associated Cardiogenic; Without Diabetes; Major Bleeding,1
1030,Sustainable Management,0
1031,Meteorological Observation-Based; Grid Model; Radiosonde Data; Ground-Based Global; Global Navigation,0
1032,Mitochondrial Function; Propionic Acidemia; Mouse Model,1
1033,Parvovirus Infection; Bone Marrow; Severe Anemia; Human Immunodeficiency; Immunodeficiency Virus,1
1034,Horizontal Slot-Waveguide; Disk Resonator,0
1035,Selection Signatures; Laboratory Adaptation; Genome-Wide Selection; Widespread Synergistic; Synergistic Effects,1
1036,Bone Suppression; Bone Decomposition; Decomposition Result; Structural Priors; Original High-Resolution,1
1037,Head Motion; Motion-Robust Diffusion-Weighted; Slice-To-Volume Registration,1
1038,Brain Injury; Chiari Malformation; Traumatic Brain; Donor Tissue; Live Animal,1
1039,Oyster Reef; Genetic Sources; Artificial Structures; Coastal Artificial; Range Expansion,1
1040,Hanac Syndrome; Kidney Disease; Epithelial Cells; Parietal Epithelial; Mutant Mice,1
1041,Wheel Slip; Braking Systems; Slip Control,0
1042,Partially Shaded; Maximum Power; Monkey King; King Evolution; Imke Algorithm,0
1043,Tone Mapping; Large Scale; Parameter-Free Tone; Performance Index; Deep Learning,0
1044,Promising Bioactive; Agricultural Purposes; Biological Activities; Bioactive Compound,1
1045,Random Testing; Adaptive Random; Input Space,0
1046,Patient-Derived Organoids; Tumor Models; Immunodeficient Mice; Tumor Tissue,1
1047,Computational Complexity; Convolutional Neural; Deep Convolutional; Slim Model; Processing Time,0
1048,Plaque Vulnerability; Plaque Rupture; Endothelial Erosion,1
1049,Thyroid Disorders; Thyroid Dysfunction,1
1050,Low-Cost Edge; Aerial Images; Object Detection; Jetson Nano; Edge Devices,0
1051,Fuselage Panel; Panel Final; Final Assembly; Assembly System; State-Of-The-Art Automation,0
1052,Tp53 Mutation; Lymphoblastic Leukemia; Acute Lymphoblastic; Haploidentical Hematopoietic; Hematopoietic Stem,1
1053,Block-Propagative Background; State-Of-The-Art Methods; Background Subtraction; Foreground Detection,0
1054,Rpms1 Gene; Malignant Hematopathy; Northern China; Hematopathy Groups; Epstein-Barr Virus,1
1055,Unilateral Adrenalectomy; Serum Calcium; Adrenal Insufficiency; Calcium Levels; Postoperative Period,1
1056,Learning Models; Homicide Prediction; Machine Learning,0
1057,Neutral Proteins; Susceptible Genotypes; Infection Stage; Post-Infection Stage; Treated Susceptible,1
1058,Molecular Method; Cytoplasmic Nucleophosmin; Acute Myeloid; Myeloid Leukemia; Reference Molecular,1
1059,Follicular Fluid; Main Outcome; Smoking Status; Female Smokers; Anti-Mullerian Hormone,1
1060,Surface Imaging; Imaging Technologies,0
1061,Machine Learning,0
1062,Rock Paintings; Southern China,0
1063,Nerve Function; Root-Entry Zone; Vestibular Paroxysmia; Vestibulocochlear Testing; Diagnostic Accuracy,1
1064,A; B,0
1065,Hash Codes; Image Retrieval; Feature Aggregating; Binary Hash; Binary Codes,0
1066,Stem Cell; Donor Registries; Swab Samples; Buccal Swab; Donor Search,1
1067,Context Manipulation; Control State; Reactive Processing; Manipulation Using; Preparation Times,1
1068,Public Space; Urban Public; Climate Change; Didactic Platform; Raising Awareness,0
1069,Moving Object; Adaptive Blind; Blind Update; Background Pixels,0
1070,Viral Suppression; Pregnant Women; Prenatal Care; Prenatal Entry,1
1071,Multimode Speech; Vowel Region; Detection Technique; Region Detection; State-Of-The-Art Methods,0
1072,A; B,0
1073,Follicular Fluid; Assisted Reproductive; Reproductive Technologies; Fluid Samples,1
1074,Covid-19 Pandemic; Replacement Therapy; Hormone Replacement; Postmenopausal Women,1
1075,Entire Object; Weakly Supervised; Proposed Method; Supervised Single; Single Object,0
1076,Brain Midline; Midline Surface; Midline Delineation; Surface Delineation; Intracranial Hemorrhage,1
1077,High Resolution; Proposed Approaches,0
1078,Water Molecules; Essential Role; Reaction Mechanism; Protein O-Fucosyltransferase,1
1079,Vertical Flow; Flow Immunoassay,1
1080,Appetite Perception; Eating Behavior; Human Physiology; Food Intake,1
1081,Appropriate Points; Dimensionality Reduction; Points Choosing; Reduction Methods; Image Classification,0
1082,Object Detection; Multiple Object,0
1083,Parameter Search; Weight Parameters; Search Elastic; Molecular Tomography; Adaptive Parameter,1
1084,Catastrophic Forgetting; Edges Fusion; Proposed Method; Fusion Network; Parameter Isolation,0
1085,Visual Recovery; Visual Acuity; Visual Outcomes; Optic Neuropathy; Naion Patients,1
1086,Feature Representation; Event Classification; Bilinear Multi-Column; Multi-Column Elm-Ae; Two-Stage Ensemble,0
1087,Learning Attitude; Learning Outcomes; Affect Learning; Artistic Ability; Structured Learning,0
1088,Road Object; Road Model; Remote Sensing; Road Detection,0
1089,Machine Learning; Human Macrophages; Learning Models; Single-Cell Level; Fluorescence Lifetime,1
1090,Local Information; Audio Data; Caption Generation; Audio Signal; Information Assisted,0
1091,Hiv-1 Infection; Mbl2 Gene; Infection Susceptibility; Treatment Response; Gene Polymorphisms,1
1092,Bimorph Cantilevers,0
1093,Multimedia Retrieval; Multimedia Understanding; Pattern Recognition; Understanding Systems; Centered Around,0
1094,Overvoltage Protection; Wind Farm; Protection Selection; Farm Overvoltage; Surge Arrester,0
1095,Stereochemical Configuration,1
1096,Climate Change; Climate Compatible; Compatible Behaviour; Behaviour Change; Participatory Arts,0
1097,Feature Vector; State-Of-The-Art Techniques; Curvelet Blocks; Texture Retrieval; Feature Vectors,0
1098,Belief Adaption; Secure Communication; Communication Paradigm; Cognitive Radio-Based; Spectrum Sensing,0
1099,Chinese Medicine; Traditional Chinese; Medicine Residues; Crystallinity Index; Particle Size,1
1100,Hand Detection; Context Attention; Human Hand; Contextual Information; Feature Pyramid,0
1101,Dynamic Objects; Objects Based; Hybrid Semantic-Geometry; Semantic-Geometry Information,0
1102,Nodule Detection; Deep Learning; Lung Cancer; Model Uncertainty,1
1103,Stored Grain; Grain Insects; Neural Network,0
1104,Jpeg Images,0
1105,Inverse Problems; Total Deep; Deep Learning; Deep Variation,0
1106,Basis Functions; Diffusion Basis; Intravoxel Fiber; Fiber Geometry; Diffusion Weighted,1
1107,State-Of-The-Art Fully; Fully Persistent; Search Algorithm; Correct Search; Lock-Free Search,0
1108,Imprint Lithography; Optical Lithography,0
1109,Wireless Communications,0
1110,Evolutionary Developmental; Developmental Biology; Developmental Perspectives; Life History; History Traits,1
1111,Quadruped Robot; Fuzzy Controller; Adaptive Navigation; Art-Based Fuzzy; Environment Recognizer,0
1112,Hepatic Injury; Glucose Uptake; Oxidative Hepatic; Hibiscus Sabdariffa; Glucose Absorption,1
1113,Building Extraction; Sparse Token; Remote Sensing; Extraction Methods; Sensing Images,0
1114,Case Definition; Covid-19 Case; Case Definitions; Moderate Sensitivity; Codes Added,1
1115,Solid Dispersions; Effervescent Agent; Amorphous Nature; Drug-Carrier Miscibility,1
1116,Human Body; Shape Estimation; Times Lower,0
1117,A; B,0
1118,A; B,1
1119,Retinal Vessel; Vessel Segmentation; Genetic U-Net; Fewer Parameters; Genetic Algorithm,0
1120,Lipid Nanoparticles,1
1121,Oxidation State-Specific; Labile Copper; Oxidative Stress; Acyl Imidazole; Fluorescence Quenching,1
1122,Cluster Analysis; Atofms Data,0
1123,Supervoxel Segmentation; Hierarchical Supervoxel; Real-Time Hierarchical; Minimum Spanning; Spanning Tree,0
1124,Natural Enemies; Scale-Infested Trees; Scale-Uninfested Trees; Holly Shrubs; Tree Type,1
1125,Liking-Wall Memory; Room Memory; Aesthetic Experiences; First-Person Spatial; Spatial Representation,0
1126,Image Style; Style Transfer; Deep Learning; Different Fields,0
1127,Activated State; Differential Interactions; Desensitized States; Desensitized State; Nicotinic Acetylcholine,1
1128,Smart Homes; View Point; Energy Efficiency; Research Directions,0
1129,Disseminated Toxoplasmosis; Hematopoietic Stem; Stem Cell; Transplant Recipient,1
1130,Filter Length,0
1131,Pathogenic Action; Pemphigus Vulgaris; Anti-Dsg Antibodies,1
1132,Medical Assistance,1
1133,Motion Boundaries; Human Actions; Visual Representation; Actions Recognition; Flow Frames,0
1134,Tourism Marketing; Vosviewer Software; Bibliometric Analysis,0
1135,Skin Cancer; Four State-Of-The-Art; Deep Learning; Proposed Scdnet,0
1136,Random Access; Binary Countdown; Access Reservation,0
1137,Fuzzy Parameterized; Fuzzy Soft; Parameterized Fuzzy; Classification Method; Generalised Eigenvalues,0
1138,Relationship Induced; Multiple Templates; Induced Multi-Template; Multi-Template Data; Structural Information,1
1139,Differential Evolution; Neural Network; Multi-Objective Neural; Multi-Objective Optimisation; Pareto Fronts,0
1140,Food Segmentation; Multi-Scale Waterfall; Channel Attention,0
1141,A; B,0
1142,Nontuberculous Mycobacteria; Combination Assay; Slowly Growing; Drug Combination,1
1143,Large Number; Face Reconstruction; Face Images; Photo-Realistic Face,0
1144,Continual Learning,0
1145,Hoga1 Gene; Pathogenic Variants; Gene Pathogenic; Primary Hyperoxaluria; Genotype-Phenotype Correlation,1
1146,Dodecyl Ester; Larvicidal Activity; Isolated Compounds; Actinokineospora Fastidiosa; Compounds L-Isoleucine,1
1147,Cussac Cave; Rock Support,0
1148,Topological Clustering; Proposed Algorithm; Adaptive Resonance; Insertion Criterion; Node Insertion,0
1149,Late Palaeolithic; North-Western Europe; Human Figure,0
1150,Production Planning; Frontier Technologies; Planning Software,0
